"part","FX_Thing","partnumber","testTime","testMonth","testDay","testYear","testHour","testMinute","metricName","metricispass","metricValue","yearWeek"
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:04:19.000,5,20,2024,8,4,CH/Input Bearing Race Defect,1,1.274984,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:04:19.000,5,20,2024,8,4,CH/Input Bearing Ball Defect,1,1.247969,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:04:19.000,5,20,2024,8,4,CH Inter Bearing Race Defect,1,1.513646,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:04:19.000,5,20,2024,8,4,CH Inter Bearing Ball Defect,1,1.166600,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:04:19.000,5,20,2024,8,4,Inv Gear Side Tach Noise,1,-1.550889,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:04:19.000,5,20,2024,8,4,Inv Gear Tack Skipping,1,3611.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:04:19.000,5,20,2024,8,4,"6308 Bearing Inner Race Defect",1,1.605848,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,A2 78 TSwp Coast Grms,1,0.000274,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,A1 78 TSwp Drive Grms,1,0.004976,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,A1 243 Tswp Coast Grms,1,0.136985,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,A1 243 Tswp Drive Grms-600Nm,1,2.311959,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,A1 TSwp Coast High Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,A1 TSwp Drive High Order Limit,1,188.351288,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,A1 TSwp Coast Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,A1 TSwp Drive Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,PosTorque Bias Range,1,214.110489,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,PosTorque Bias Range,1,214.110489,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Torque Sweep Phase Gate Fault,1,0.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Stator Temp Delta,1,0.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Torque_Range_Satisfied,1,2047.206177,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Input Gear Clicking,1,2.582787,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Intermediate Gear Clicking,1,2.284042,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Output Gear Clicking,1,2.375943,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Coolant Flow Rate,1,19.774221,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Coolant Pressure,1,31.562738,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,"Coolant ""Power""",1,11.788516,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,RPM Inverter Side,1,618.187256,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Torque Inverter Side,1,269.434418,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Intermediate Gear Clicking Negative,1,0.042796,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Intermediate Gear Clicking Positive,1,0.055823,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Input Gear Clicking Negative,1,0.005537,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Input Gear Clicking Positive,1,0.008024,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Output Gear Clicking Negative,1,0.158286,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:05:29.000,5,20,2024,8,5,Output Gear Clicking Positive,1,0.180766,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:11:31.000,5,20,2024,8,11,"6208 Cage Failure",0,59.421978,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:11:31.000,5,20,2024,8,11,Max,1,556.693237,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:11:31.000,5,20,2024,8,11,Torque Inverter Side,1,302.631531,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,Motor 1st Ord Max,1,0.092432,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,Motor 2nd Order Max,1,0.061508,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,Motor 1st Ord Avg,1,0.050357,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,Motor 2nd Ord Avg,1,0.030505,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,Motor 3rd Ord Avg,1,0.027115,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,Motor 4th Ord Avg,1,0.056635,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,Growl 4-6,1,0.070729,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,DI Alert,1,0.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,Motor 3.6th Ord Avg,1,0.008181,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,CH/Input Bearing Race Defect,1,1.266514,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,CH/Input Bearing Ball Defect,1,1.240133,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,CH Inter Bearing Race Defect,1,1.475360,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,CH Inter Bearing Ball Defect,1,1.164771,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,Inv Gear Side Tach Noise,1,-1.278039,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,Inv Gear Tack Skipping,1,3480.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:13:12.000,5,20,2024,8,13,"6308 Bearing Inner Race Defect",1,1.555186,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,A2 78 TSwp Coast Grms,1,0.000351,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,A1 78 TSwp Drive Grms,1,0.005057,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,A1 243 Tswp Coast Grms,1,0.074764,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,A1 243 Tswp Drive Grms-600Nm,1,1.268125,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,A1 TSwp Coast High Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,A1 TSwp Drive High Order Limit,1,101.013351,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,A1 TSwp Coast Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,A1 TSwp Drive Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,PosTorque Bias Range,1,175.972153,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,PosTorque Bias Range,1,175.972153,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Torque Sweep Phase Gate Fault,1,0.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Stator Temp Delta,1,0.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Torque_Range_Satisfied,1,1963.015869,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Input Gear Clicking,1,2.537447,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Intermediate Gear Clicking,1,2.344404,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Output Gear Clicking,1,2.383962,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Coolant Flow Rate,1,19.577847,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Coolant Pressure,1,31.632925,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,"Coolant ""Power""",1,12.055079,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,RPM Inverter Side,1,618.010986,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Torque Inverter Side,1,275.341675,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Intermediate Gear Clicking Negative,1,0.044447,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Intermediate Gear Clicking Positive,1,0.051105,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Input Gear Clicking Negative,1,0.007285,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Input Gear Clicking Positive,1,0.010796,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Output Gear Clicking Negative,1,0.191804,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:14:21.000,5,20,2024,8,14,Output Gear Clicking Positive,1,0.160451,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:16:59.000,5,20,2024,8,16,"6208 Cage Failure",0,59.150078,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:16:59.000,5,20,2024,8,16,Max,1,555.895264,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:16:59.000,5,20,2024,8,16,Torque Inverter Side,1,308.034912,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,Motor 1st Ord Max,1,0.115728,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,Motor 2nd Order Max,1,0.080768,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,Motor 1st Ord Avg,1,0.061398,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,Motor 2nd Ord Avg,1,0.046271,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,Motor 3rd Ord Avg,1,0.010949,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,Motor 4th Ord Avg,1,0.050335,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,Growl 4-6,1,0.061103,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,DI Alert,1,0.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,Motor 3.6th Ord Avg,1,0.008297,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,CH/Input Bearing Race Defect,1,1.218239,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,CH/Input Bearing Ball Defect,1,1.225983,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,CH Inter Bearing Race Defect,1,1.448289,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,CH Inter Bearing Ball Defect,1,1.151792,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,Inv Gear Side Tach Noise,1,-1.453741,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,Inv Gear Tack Skipping,1,3493.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:18:40.000,5,20,2024,8,18,"6308 Bearing Inner Race Defect",1,1.552196,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,A2 78 TSwp Coast Grms,1,0.000464,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,A1 78 TSwp Drive Grms,1,0.005040,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,A1 243 Tswp Coast Grms,1,0.055111,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,A1 243 Tswp Drive Grms-600Nm,1,1.051079,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,A1 TSwp Coast High Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,A1 TSwp Drive High Order Limit,1,24.947187,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,A1 TSwp Coast Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,A1 TSwp Drive Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,PosTorque Bias Range,1,168.194351,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,PosTorque Bias Range,1,168.194351,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Torque Sweep Phase Gate Fault,1,0.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Stator Temp Delta,1,0.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Torque_Range_Satisfied,1,1960.374390,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Input Gear Clicking,1,2.420960,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Intermediate Gear Clicking,1,2.301154,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Output Gear Clicking,1,2.290736,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Coolant Flow Rate,1,19.729090,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Coolant Pressure,1,31.528913,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,"Coolant ""Power""",1,11.799825,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,RPM Inverter Side,1,618.216431,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Torque Inverter Side,1,270.840790,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Intermediate Gear Clicking Negative,1,0.041897,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Intermediate Gear Clicking Positive,1,0.062919,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Input Gear Clicking Negative,1,0.002832,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Input Gear Clicking Positive,1,0.004326,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Output Gear Clicking Negative,1,0.220352,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:19:50.000,5,20,2024,8,19,Output Gear Clicking Positive,1,0.144522,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:23:31.000,5,20,2024,8,23,"6208 Cage Failure",1,58.951080,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:23:31.000,5,20,2024,8,23,Max,1,554.032715,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:23:31.000,5,20,2024,8,23,Torque Inverter Side,1,303.656525,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,Motor 1st Ord Max,1,0.107007,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,Motor 2nd Order Max,1,0.063009,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,Motor 1st Ord Avg,1,0.057310,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,Motor 2nd Ord Avg,1,0.035474,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,Motor 3rd Ord Avg,1,0.009772,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,Motor 4th Ord Avg,1,0.050553,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,Growl 4-6,1,0.061274,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,DI Alert,1,0.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,Motor 3.6th Ord Avg,1,0.007808,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,CH/Input Bearing Race Defect,1,1.220541,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,CH/Input Bearing Ball Defect,1,1.234741,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,CH Inter Bearing Race Defect,1,1.459894,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,CH Inter Bearing Ball Defect,1,1.140913,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,Inv Gear Side Tach Noise,1,-1.415481,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,Inv Gear Tack Skipping,1,3539.000000,21
P1025598-00-U-ST13D0012875R1,P1025598-00-U:ST13D0012875R1,"1025598-00-U",2024-05-20 08:25:12.000,5,20,2024,8,25,"6308 Bearing Inner Race Defect",1,1.569209,21
